time_seconds,speed_meters_per_second,heading_degrees
0.0,0.0,
1.0,0.1927477,
2.0,0.7159054,
3.0,0.32483685,
4.0,0.5151454,
4.230999947,0.40645468,
6.0,0.2241226,
7.0,0.013532042,
8.0,0.00036533544,
9.0,0.0005883095,
10.0,0.0013825761,
12.0,0.0002720001,
13.0,0.00032207774,
14.0,3.2437627e-05,
15.0,3.8776478e-05,
16.0,6.80917e-05,
17.0,2.5457339e-05,
18.0,4.3664444e-05,
19.0,0.00014090595,
20.0,0.004892041,
21.0,0.00042615327,
22.0,0.002240291,
23.0,1.973527,
24.0,2.1271982,
25.0,0.7140855,
26.0,0.75576323,274.0002
27.0,0.19510393,273.51626250000004
28.0,2.0279388,273.03232500000007
29.0,3.072269,272.79035625000006
30.0,3.355524,272.806365
31.0,3.3536773,272.58040500000004
32.0,3.871628,272.27250000000004
33.0,4.242443,271.92879400000004
34.0,5.2500153,271.585088
35.0,4.5530024,268.857962
36.0,3.3939977,260.731067
37.0,3.7975101,247.47992299999996
38.0,2.9535594,230.28497699999997
39.0,3.344322,213.090031
39.578000069,3.6533632,199.77245299999998
40.0,3.6514971,193.509782
41.0,2.0343988,194.30201800000003
42.0,2.6879938,201.06602600000002
43.0,3.6779711,209.628628
44.0,2.6868067,221.32284199999998
45.0,3.5096872,232.38669800000002
46.0,3.54193,243.959858
47.0,3.5810425,253.916792
48.0,9.291785,261.892764
49.0,9.175222,265.07253399999996
50.0,9.881918,267.227524
51.0,10.206496,267.81027200000005
52.0,10.094927,268.42967200000004
53.0,9.730259,269.2314400000001
54.0,9.699211,269.4633600000001
55.0,9.431312,269.6952800000001
56.0,5.670611,269.3004900000001
57.0,4.791755,267.435306
58.0,3.6548846,263.244768
59.0,3.0253253,257.78389000000004
60.0,3.166736,234.295394
61.0,3.0582263,204.34619719999995
62.0,5.2200975,175.11184519999995
63.0,5.118703,148.20284719999995
64.0,4.193328,118.51448799999994
65.0,4.086854,106.85374679999993
66.0,10.784485,101.97846959999993
67.0,9.459618,97.63972159999993
68.0,9.651116,93.31711159999992
69.0,9.528426,93.62350279999991
70.0,11.023219,93.94481199999991
71.0,12.264511,93.9758679999999
72.0,13.361892,93.6357559999999
73.0,14.440192,93.0281999999999
74.0,15.419848,92.4206439999999
75.0,16.162577,91.98228919999991
76.0,15.847166,91.57325519999992
77.0,16.125328,91.53538919999991
78.0,15.485406,91.3747591999999
79.0,15.557939,91.19076019999991
80.0,16.499207,90.82264199999992
81.0,16.432884,90.44728199999993
82.0,16.380169,90.07192199999993
83.0,16.672758,90.04870399999992
84.0,18.096338,90.04764299999991
85.0,17.870308,89.85704399999992
86.0,18.020155,89.44661599999992
87.0,17.747301,89.03618799999992
88.0,16.691008,88.82795199999993
89.0,17.307735,88.81667319999993
90.0,16.982084,89.19300199999992
91.0,16.884132,90.15883499999993
92.0,16.718012,91.14621799999992
93.0,16.800209,92.14320999999991
94.0,16.994333,93.1390027999999
95.0,17.00559,93.9562269999999
96.0,16.565634,94.3816969999999
97.0,16.96246,94.7831771999999
98.0,17.272293,94.99244219999989
99.0,16.989141,95.0095033999999
100.0,17.111366,95.1873103999999
101.0,16.794333,95.3651173999999
102.0,16.8465,95.1871433999999
103.0,16.746635,94.41733039999991
