time_seconds,speed_meters_per_second,heading_degrees
0.0,4.674674,
0.80400014,0.0,
4.913000107,2.1524417,
5.907999993,1.7200811,
6.618000031,1.4837925,
7.618000031,1.3932172,
8.618000031,0.80933,
9.618000031,0.06977524,
10.618000031,0.29303586,
11.618000031,0.5606006,
12.618000031,0.17422287,
13.618000031,0.019634368,
14.618000031,0.00028504722,
15.618000031,5.3963762e-05,
16.618000031,4.3704356e-05,
17.618000031,2.4336863e-05,
18.618000031,1.2602902e-05,
19.618000031,6.544193e-06,
20.618000031,3.3421888e-06,
21.618000031,1.7349754e-06,
22.618000031,8.938461e-07,
23.618000031,4.6333358e-07,
24.618000031,2.5282003e-07,
25.618000031,1.2384483e-07,
26.618000031,6.305989e-08,
27.618000031,3.2276926e-08,
28.618000031,1.6859323e-08,
29.618000031,8.502583e-09,
30.618000031,4.4833866e-09,
31.618000031,2.3063105e-09,
32.618000031,1.1833347e-09,
33.618000031,6.105686e-10,
34.618000031,3.22842e-10,
35.618000031,1.5859342e-10,
36.618000031,7.777821e-11,
37.618000031,4.3176154e-11,
38.618000031,2.0389572e-11,
39.618000031,1.1050543e-11,286.88455
40.618000031,0.5982498,286.80001749999997
41.618000031,1.8116137,286.715485
42.618000031,3.7850862,285.42001374999995
43.618000031,4.897206,282.65659099999993
44.618000031,5.6738105,277.94729499999994
45.618000031,6.4389424,271.8384259999999
46.618000031,7.1777205,263.28318599999994
47.618000031,7.8036547,252.08573799999994
48.618000031,8.202754,241.04598399999995
49.618000031,9.185069,230.41470799999993
50.618000031,10.213859,221.0883599999999
51.618000031,11.438934,214.24219599999998
52.618000031,12.267719,211.19569199999995
53.618000031,13.495768,210.029206
54.618000031,14.354747,210.154514
55.618000031,15.154318,210.40828000000002
56.618000031,15.805867,210.79291400000002
57.618000031,16.196915,211.10818600000002
58.618000031,16.685303,211.39437400000003
59.618000031,17.03604,211.633256
60.618000031,17.4437,211.86297599999997
61.618000031,17.78861,211.96182800000003
62.618000031,18.023201,211.979266
63.618000031,18.364468,212.005618
64.618000031,18.491688,212.051406
65.618000031,18.533728,212.11654
66.618000031,18.569258,212.181674
67.618000031,18.370798,212.23864399999997
68.618000031,18.104643,212.204632
69.618000031,17.931227,212.10216
70.618000031,17.950438,211.98950399999998
71.618000031,17.715637,212.04628799999995
72.618000031,17.422356,212.10712399999994
73.618000031,17.121092,212.06859599999993
74.618000031,16.793015,212.06742199999994
75.618000031,16.58425,212.05791599999992
76.618000031,16.274717,211.88730199999992
77.618000031,16.2378,211.7590699999999
78.618000031,16.28987,211.8450299999999
79.618000031,16.605246,211.99032999999991
80.618000031,17.041195,212.14396199999993
81.618000031,17.158674,212.24694399999993
82.618000031,17.278934,212.23061399999997
83.618000031,17.500175,212.151894
84.618000031,17.413206,211.934206
85.618000031,17.150015,211.716518
86.618000031,17.220453,211.60226599999996
