time_seconds,speed_meters_per_second,heading_degrees
0.0,0.39394882,
1.0,0.3806107,
2.0,0.14854474,
3.0,0.28579983,
4.0,0.1533078,
5.0,0.47133237,
6.0,0.46985155,
7.0,0.66851467,
8.0,0.6674298,
9.0,0.5199174,
10.0,1.3241463,
11.0,1.4512327,
12.0,2.4665504,
13.0,2.5180905,
14.0,1.3203715,
15.0,0.61578345,
16.0,0.5975525,
17.0,0.3728428,
18.0,0.2822493,
19.0,0.22143655,151.9933
20.0,0.18426034,148.51394249999998
21.0,2.4970758,145.034585
22.0,3.717779,136.60777625
23.0,4.9785004,128.0947842
24.0,6.58908,116.50468740000001
25.0,8.533687,106.7530064
26.0,9.843757,99.96601640000002
27.0,10.915018,99.8992424
28.0,13.394166,104.4900232
29.0,14.653315,110.07929999999999
30.0,15.877709,116.019302
31.0,16.797295,120.538962
32.0,17.871077,124.141264
33.0,17.175869,126.739676
34.0,16.971128,128.14283400000002
35.0,16.711346,128.74775600000004
36.0,16.443205,129.001826
37.0,16.010452,128.79829999999998
38.0,15.615408,128.39801599999998
39.0,13.373594,128.19427599999997
40.0,11.382366,127.99368799999998
41.0,9.121542,128.18874599999998
42.0,6.9280744,128.781236
43.0,5.385383,130.28222866666667
44.0,3.1129045,132.69193800000002
45.0,1.8854365,136.00783600000005
46.0,0.5297588,143.99461400000004
47.0,3.1552231,151.99504200000007
48.0,5.4127693,163.32462533333336
49.0,5.67247,176.17818000000003
50.0,6.8799334,190.86695400000002
51.0,7.509688,200.696444
52.0,10.7579155,210.116022
53.0,11.477938,215.301214
54.0,12.919557,218.29745199999996
55.0,13.4875555,218.88788799999998
56.0,14.445693,220.04506999999998
57.0,15.794756,221.61345599999999
58.0,16.436245,223.591168
59.0,16.742496,225.33439800000002
60.0,17.45349,226.939194
61.0,17.659773,228.16821199999998
62.0,17.65988,228.98997
63.0,17.390749,229.59461199999996
64.0,16.99102,230.20587999999998
65.0,16.553314,230.61766199999997
66.0,16.107733,230.81831599999995
67.0,15.1648035,231.01802399999997
68.0,15.189882,231.02135599999997
69.0,15.298902,231.00902399999995
