time_seconds,speed_meters_per_second,heading_degrees
0.0,10.829999923706055,180.23719787597656
1.00000143,11.140000343322754,180.2490577697754
2.000003576,10.59000015258789,180.25617370605468
3.000004529,10.149999618530273,180.24224853515625
4.000005245,10.0,180.19985961914062
5.000007152,10.819999694824219,180.157470703125
6.000008106,10.829999923706055,180.11508178710938
7.000009775,10.300000190734863,180.07269287109375
8.000010729,10.079999923706055,180.07269287109375
9.000012398,8.779999732971191,180.07269287109375
10.000014304,7.480000019073486,180.07269287109375
11.000015735,6.340000152587891,180.07269287109375
12.000015974,5.079999923706055,180.07269287109375
13.00001812,4.070000171661377,180.07269287109375
14.000019312,3.109999895095825,187.792529296875
15.000020027,3.430000066757202,199.66080322265626
16.000021696,3.549999952316284,217.69634399414062
17.000023365,4.579999923706055,235.73617553710938
18.000025272,5.559999942779541,253.77600708007813
19.000025749,5.960000038146973,264.09600219726565
20.000026941,5.710000038146973,270.21318969726565
21.000028848,6.400000095367432,270.1631103515625
22.000030517,5.420000076293945,270.108740234375
23.000031471,3.8399999141693115,270.0543701171875
24.000032902,3.8499999046325684,270.0
25.000034332,3.5799999237060547,270.0
26.000035286,3.5999999046325684,270.0
27.000036716,2.5299999713897705,270.0
28.000037908,2.0,270.0
29.000039816,0.30000001192092896,270.0
30.000040531,0.6399999856948853,270.0
31.000041961,1.0,270.0
32.000042915,1.6699999570846558,270.0
33.000044822,2.869999885559082,270.0
34.000046253,3.7200000286102295,270.0
35.000047445,5.519999980926514,270.0
36.000049114,5.420000076293945,270.0
37.000050545,6.070000171661377,270.0
38.000051498,6.389999866485596,270.0
39.000052452,7.53000020980835,270.0
40.000053882,8.59000015258789,269.9740478515625
41.000056267,9.25,269.948095703125
42.00005722,9.600000381469727,269.9221435546875
43.000058174,9.109999656677246,269.89619140625
44.000060081,10.020000457763672,269.8702392578125
45.000061035,10.550000190734863,269.8709289550781
46.000062465,10.890000343322754,269.8716186523437
47.000063419,11.109999656677246,269.8723083496094
48.00006485,10.430000305175781,269.872998046875
49.000067472,9.850000381469727,269.8989501953125
50.000067949,10.489999771118164,269.92421264648436
51.000069141,9.819999694824219,269.94947509765626
52.000070572,9.630000114440918,269.9747375488281
53.000071525,9.569999694824219,270.0
54.000072717,9.479999542236328,270.0
55.000074863,9.279999732971191,270.421875
56.000076294,9.619999885559082,276.1171875
57.000077486,6.949999809265137,285.9609375
58.000079155,4.559999942779541,302.2734375
59.00007987,4.179999828338623,321.609375
60.000081062,3.3299999237060547,341.5078125
61.000082969,4.480000019073486,356.1328125
