time_seconds,speed_meters_per_second,heading_degrees
0.0,0.0,
0.059999943,0.0,328.0
5.605999947,11.75,327.75
6.605999947,12.32,327.5
7.605999947,12.77,327.375
8.605999947,12.21,327.5
9.605999947,11.84,327.5
10.605999947,11.43,327.6
11.605999947,10.96,327.6
12.605999947,10.75,327.6
13.605999947,10.67,327.4
14.605999947,10.69,327.4
15.605999947,10.86,327.4
16.605999947,10.89,327.6
17.605999947,11.0,327.8
18.605999947,10.95,328.0
19.605999947,10.95,328.0
20.605999947,10.96,328.0
21.605999947,10.88,328.0
22.605999947,10.98,327.8
23.605999947,11.08,327.6
24.605999947,11.02,327.6
25.605999947,11.06,327.8
26.605999947,11.04,328.0
27.605999947,10.95,328.4
28.605999947,11.04,328.8
29.605999947,11.15,328.4
30.605999947,11.22,327.8
31.605999947,11.09,327.4
32.605999947,11.33,327.2
33.605999947,11.28,327.2
34.605999947,10.82,327.8
35.605999947,10.45,328.0
36.605999947,9.89,327.6
37.605999947,9.39,326.4
38.605999947,8.91,324.4
39.605999947,8.48,321.4
40.605999947,8.14,318.0
41.605999947,8.0,314.0
42.605999947,7.41,310.2
43.605999947,6.79,307.0
44.605999947,6.13,305.0
45.605999947,6.88,306.0
46.605999947,6.16,313.1333333333333
47.605999947,4.91,325.8
48.605999947,2.87,343.4
49.605999947,2.46,1.0
50.605999947,3.65,18.80000000000001
51.605999947,4.0,32.46666666666664
52.605999947,4.34,43.39999999999998
53.605999947,4.86,50.39999999999998
54.605999947,6.59,58.0
55.605999947,7.63,64.60000000000002
56.605999947,7.86,71.0
57.605999947,7.65,75.80000000000001
58.605999947,8.11,80.0
59.605999947,8.47,83.39999999999998
60.605999947,8.63,85.0
61.605999947,8.15,85.80000000000001
62.605999947,7.18,86.39999999999998
63.605999947,7.41,86.60000000000002
64.605999947,7.86,86.39999999999998
65.605999947,7.92,86.60000000000002
66.605999947,7.94,86.80000000000001
67.605999947,7.9,86.39999999999998
68.605999947,8.29,85.60000000000002
69.605999947,8.03,84.39999999999998
70.605999947,8.22,82.60000000000002
71.605999947,8.11,80.80000000000001
72.605999947,8.31,79.19999999999999
73.605999947,8.5,78.0
74.605999947,8.18,77.60000000000002
75.605999947,8.07,77.80000000000001
76.605999947,7.94,77.80000000000001
77.605999947,7.99,77.60000000000002
78.605999947,7.88,77.39999999999998
79.605999947,7.75,77.0
80.605999947,7.5,76.60000000000002
81.605999947,7.43,76.80000000000001
82.605999947,7.23,77.0
83.605999947,7.4,77.19999999999999
84.605999947,7.15,77.60000000000002
85.605999947,7.5,78.0
86.605999947,7.64,78.0
87.605999947,7.72,77.80000000000001
88.605999947,8.22,77.60000000000002
89.605999947,8.68,77.80000000000001
90.605999947,8.31,78.0
91.605999947,8.35,77.80000000000001
92.605999947,8.49,77.80000000000001
93.605999947,8.25,77.0
94.605999947,7.94,74.60000000000002
95.605999947,7.99,70.80000000000001
96.605999947,7.85,66.0
97.605999947,7.88,60.19999999999999
98.605999947,7.95,54.39999999999998
99.605999947,7.99,49.60000000000002
100.605999947,8.08,45.60000000000002
101.605999947,8.28,42.80000000000001
102.605999947,8.11,41.0
103.605999947,8.16,40.0
104.605999947,8.14,39.80000000000001
105.605999947,8.1,40.60000000000002
106.605999947,8.24,42.19999999999999
107.605999947,8.24,44.60000000000002
108.605999947,8.47,47.60000000000002
109.605999947,8.41,50.0
110.605999947,8.32,52.19999999999999
111.605999947,8.4,53.80000000000001
112.605999947,8.43,54.80000000000001
113.605999947,8.6,55.19999999999999
114.605999947,8.49,55.39999999999998
115.605999947,8.45,55.39999999999998
116.605999947,8.16,55.0
