time_seconds,speed_meters_per_second,heading_degrees
0.0,8.381668,56.44223616666667
1.0,11.226784,57.823062125
2.0,13.194078,58.852217700000004
3.0,15.483608,61.1725228
4.0,17.434212,62.37276799999999
5.0,19.256477,62.78214799999999
6.0,21.115826,62.987475200000006
7.0,22.486,62.99214240000001
8.0,23.416758,62.990987000000004
9.0,24.149584,62.9898316
10.0,24.73069,62.9904336
11.0,25.21196,62.9916764
12.0,25.672913,62.992928400000004
13.0,25.87766,62.99557440000001
14.0,25.997736,62.998220400000015
15.0,26.059267,62.99919360000001
16.0,26.069925,63.1973156
17.0,26.128826,63.39757959999999
18.0,26.195513,63.597673
19.0,26.209723,63.7977664
20.0,26.071747,63.79827759999999
21.0,26.030106,63.60060119999999
22.0,25.820887,63.40077
23.0,25.500832,63.20088559999999
24.0,25.081476,63.001004999999985
25.0,24.621414,63.00064419999999
26.0,24.141478,63.00114659999999
27.0,23.705418,63.00154159999998
28.0,23.261608,63.00204399999998
29.0,22.924059,63.00278559999998
30.0,22.59337,63.00365919999998
31.0,22.185324,63.00415479999998
32.0,21.746607,63.00466299999998
33.0,21.275938,63.005137999999974
34.0,20.816584,63.00444099999997
35.0,20.36089,63.00413039999997
36.0,19.836054,63.003464199999975
37.0,19.271482,63.003153599999976
38.0,18.204258,63.00262699999998
39.0,16.853373,63.00375039999999
40.0,15.456409,63.20325379999999
41.0,13.903487,63.40389839999999
42.0,12.162623,63.60597579999999
43.0,10.314069,63.808191399999984
44.0,8.2672415,64.00991799999998
45.0,6.425994,64.01272142127658
46.0,5.133963,64.01464084255318
47.0,4.0137553,64.01475768510639
48.0,2.973471,64.01476194893617
49.0,1.7721193,64.01442163404255
50.0,1.0812982,64.01397131914892
51.0,0.32222426,64.0134084255319
52.0,0.32038516,64.01284553191488
53.0,0.029012462,64.01228263829786
54.0,0.13833667,64.01171974468085
55.0,0.088907585,64.01115685106382
56.0,0.038576204,64.0105939574468
56.599999905,0.006229002,64.01003106382977
57.0,0.010408253,64.00946817021276
58.0,0.00064114295,64.00890527659573
59.0,0.0016124772,64.00834238297871
60.0,0.0013363608,64.0077794893617
61.0,0.0007784899,64.00721659574467
62.0,0.00034999783,64.00665370212764
63.0,0.00011104083,64.0060908085106
64.0,1.4019746e-05,64.00552791489358
65.0,1.3724629e-05,64.00496502127656
66.0,1.4434406e-05,64.00440212765955
66.482000113,1.0382959e-05,64.00383923404253
67.0,1.16641995e-05,64.00327634042551
68.0,6.9140888e-06,64.00271344680849
69.0,3.6775411e-06,64.00215055319146
70.0,1.4510244e-06,64.00158765957443
71.0,2.704197e-07,64.00102476595741
72.0,4.220215e-07,64.0004618723404
73.0,5.4911715e-07,63.99989897872338
74.0,4.973578e-07,63.99933608510636
75.0,3.4002846e-07,63.99877319148934
76.0,1.9928228e-07,63.99821029787231
