time_seconds,speed_meters_per_second,heading_degrees
0.0,0.0,
5.065999984,0.0,
10.131999969,0.0,
15.18599987,0.0,
20.242999792,0.0,
25.3039999,0.0,
30.365999937,0.0,
35.42199993,0.0,
40.489999771,0.0,
45.539999961,0.0,
50.60499978,0.0,
55.660999775,0.0,
60.720999956,0.0,
65.680999994,0.7,
66.777999878,0.6967521,
67.003999948,0.69287896,
67.752999782,0.1655623,
68.746999979,0.1672808,
69.745999813,0.20584668,
70.745999813,0.19824246,
71.742999792,1.3165383,
72.165999889,0.520807,
72.779999971,0.17597389,
74.165999889,0.4973637,
74.980999946,0.040528186,
76.165999889,0.14080136,
77.054999828,0.036855754,
77.165999889,0.014058255,
78.165999889,0.006317388,
79.165999889,0.0019451214,
80.165999889,0.0012153873,
81.165999889,0.0022142369,
82.165999889,0.002627792,
83.165999889,0.001134664,
84.165999889,0.00076282606,
85.165999889,0.0012776615,
86.165999889,0.0008721187,
87.082999944,0.0005252783,
88.165999889,0.00015381676,
89.165999889,0.00044766747,
90.165999889,0.00038799582,
91.165999889,0.000607082,
92.165999889,0.039899085,
93.165999889,0.30000952,
94.165999889,0.28872097,
95.165999889,0.18085985,80.69014
96.165999889,0.5720133,80.489945
97.165999889,2.3434718,80.28975000000001
98.165999889,4.018714,79.6899475
99.165999889,5.25964,79.330066
100.165999889,6.5947013,78.775525
101.165999889,8.401652,78.50913299999999
102.165999889,10.117626,78.322819
103.165999889,11.097863,78.34401899999999
104.165999889,11.226291,78.35963819999999
105.165999889,11.424251,78.1716592
106.165999889,12.196802,77.77560919999999
107.165999889,13.017001,77.58093840000001
108.165999889,13.605378,77.57851760000001
109.165999889,13.93396,77.3884304
110.165999889,14.208291,77.39512640000001
111.165999889,13.857256,77.3989454
112.165999889,13.49725,77.20138519999999
113.165999889,13.094581,77.00309119999999
114.165999889,13.166422,76.99491619999999
115.165999889,13.332465,76.9881772
116.165999889,13.914589,77.1857722
117.165999889,14.686981,77.5864452
118.165999889,15.032938,77.987852
119.165999889,14.932752,78.195399
120.165999889,14.557215,78.400972
121.165999889,14.235656,78.20749999999998
122.165999889,14.076324,77.80699399999999
123.165999889,13.746041,77.40308999999999
124.165999889,13.797168,77.19617399999998
125.165999889,14.317461,76.99184799999998
126.165999889,14.866501,76.98614799999999
127.165999889,15.339707,76.98677599999998
128.165999889,15.675797,76.99080199999997
129.165999889,15.641684,76.99237399999997
130.165999889,15.630736,76.99217999999998
131.165999889,15.974979,76.99094799999997
132.165999889,16.506865,76.98795279999999
133.165999889,17.075817,76.98626479999999
134.165999889,17.54972,76.98703079999999
135.165999889,17.818771,76.98898279999997
136.165999889,17.992958,76.99073599999997
137.165999889,18.297237,76.79390719999996
138.165999889,18.568546,76.59577119999997
